sID,uID,oID,sType,sTXT,sNum,sDMY,dtHealth,dtAuto,dtGeneral,dtProperty,dtUmbrella,isDeleted
585,31,5,"ynm","yes",,"","","","","","",0
586,31,6,"ynm","yes",,"","","","","","",0
587,31,7,"ynm","yes",,"","","","","","",0
588,31,8,"ynm","yes",,"","","","","","",0
589,31,9,"ynm","yes",,"","","","","","",0
590,31,10,"ynm","yes",,"","","","","","",0
591,31,11,"ynm","yes",,"","","","","","",0
592,31,12,"ynm","yes",,"","","","","","",0
593,31,13,"ynm","yes",,"","","","","","",0
594,31,14,"ynm","yes",,"","","","","","",0
595,31,15,"ynm","yes",,"","","","","","",0
596,31,16,"ynm","yes",,"","","","","","",0
597,31,17,"ynm","yes",,"","","","","","",0
598,31,18,"ynm","yes",,"","","","","","",0
599,31,19,"ynm","no",,"","","","","","",0
600,31,20,"ynm","yes",,"","","","","","",0
601,32,1,"ynm","no",,"","","","","","",0
602,32,2,"ynm","no",,"","","","","","",0
603,32,3,"ynm","no",,"","","","","","",0
604,32,4,"ynm","yes",,"","","","","","",0
605,32,5,"ynm","yes",,"","","","","","",0
606,32,6,"ynm","",,"","","","","","",0
607,32,7,"ynm","",,"","","","","","",0
608,32,8,"ynm","",,"","","","","","",0
609,32,9,"ynm","",,"","","","","","",0
610,32,10,"ynm","",,"","","","","","",0
611,32,11,"ynm","",,"","","","","","",0
612,32,12,"ynm","",,"","","","","","",0
613,32,13,"ynm","",,"","","","","","",0
614,32,14,"ynm","",,"","","","","","",0
615,32,15,"ynm","",,"","","","","","",0
616,32,16,"ynm","",,"","","","","","",0
617,32,17,"ynm","",,"","","","","","",0
618,32,18,"ynm","",,"","","","","","",0
619,32,19,"ynm","",,"","","","","","",0
620,32,20,"ynm","",,"","","","","","",0
621,33,1,"ynm","maybe",,"","","","","","",0
622,33,2,"ynm","yes",,"","","","","","",0
623,33,3,"ynm","yes",,"","","","","","",0
624,33,4,"ynm","yes",,"","","","","","",0
625,33,5,"ynm","yes",,"","","","","","",0
626,33,6,"ynm","maybe",,"","","","","","",0
627,33,7,"ynm","yes",,"","","","","","",0
628,33,8,"ynm","no",,"","","","","","",0
629,33,9,"ynm","yes",,"","","","","","",0
630,33,10,"ynm","no",,"","","","","","",0
631,33,11,"ynm","maybe",,"","","","","","",0
632,33,12,"ynm","yes",,"","","","","","",0
633,33,13,"ynm","yes",,"","","","","","",0
634,33,14,"ynm","yes",,"","","","","","",0
635,33,15,"ynm","no",,"","","","","","",0
636,33,16,"ynm","yes",,"","","","","","",0
637,33,17,"ynm","no",,"","","","","","",0
638,33,18,"ynm","yes",,"","","","","","",0
639,33,19,"ynm","maybe",,"","01/01/11 00:00:00","01/01/11 00:00:00","01/01/11 00:00:00","01/01/11 00:00:00","01/01/11 00:00:00",0
640,33,20,"ynm","yes",,"","","","","","",0
641,34,1,"ynm","maybe",,"","","","","","",0
642,34,2,"ynm","yes",,"","","","","","",0
643,34,3,"ynm","maybe",,"","","","","","",0
644,34,4,"ynm","yes",,"","","","","","",0
645,34,5,"ynm","yes",,"","","","","","",0
646,34,6,"ynm","yes",,"","","","","","",0
647,34,7,"ynm","yes",,"","","","","","",0
648,34,8,"ynm","yes",,"","","","","","",0
649,34,9,"ynm","yes",,"","","","","","",0
650,34,10,"ynm","no",,"","","","","","",0
651,34,11,"ynm","yes",,"","","","","","",0
652,34,12,"ynm","no",,"","","","","","",0
653,34,13,"ynm","yes",,"","","","","","",0
654,34,14,"ynm","yes",,"","","","","","",0
655,34,15,"ynm","yes",,"","","","","","",0
656,34,16,"ynm","yes",,"","","","","","",0
657,34,17,"ynm","yes",,"","","","","","",0
658,34,18,"ynm","yes",,"","","","","","",0
659,34,19,"ynm","no",,"","11/01/10 00:00:00","07/01/10 00:00:00","07/01/10 00:00:00","07/01/10 00:00:00","07/01/10 00:00:00",0
660,34,20,"ynm","yes",,"","","","","","",0
661,35,1,"ynm","yes",,"","","","","","",0
662,35,2,"ynm","yes",,"","","","","","",0
663,35,3,"ynm","yes",,"","","","","","",0
664,35,4,"ynm","yes",,"","","","","","",0
665,35,5,"ynm","yes",,"","","","","","",0
666,35,6,"ynm","",,"","","","","","",0
667,35,7,"ynm","",,"","","","","","",0
668,35,8,"ynm","",,"","","","","","",0
669,35,9,"ynm","",,"","","","","","",0
670,35,10,"ynm","",,"","","","","","",0
671,35,11,"ynm","",,"","","","","","",0
672,35,12,"ynm","",,"","","","","","",0
673,35,13,"ynm","",,"","","","","","",0
674,35,14,"ynm","",,"","","","","","",0
675,35,15,"ynm","",,"","","","","","",0
676,35,16,"ynm","",,"","","","","","",0
677,35,17,"ynm","",,"","","","","","",0
678,35,18,"ynm","",,"","","","","","",0
679,35,19,"ynm","",,"","","","","","",0
680,35,20,"ynm","",,"","","","","","",0
681,36,1,"ynm","yes",,"","","","","","",0
682,36,2,"ynm","yes",,"","","","","","",0
683,36,3,"ynm","yes",,"","","","","","",0
684,36,4,"ynm","yes",,"","","","","","",0
685,36,5,"ynm","yes",,"","","","","","",0
686,36,6,"ynm","no",,"","","","","","",0
687,36,7,"ynm","maybe",,"","","","","","",0
688,36,8,"ynm","no",,"","","","","","",0
689,36,9,"ynm","yes",,"","","","","","",0
690,36,10,"ynm","no",,"","","","","","",0
691,36,11,"ynm","maybe",,"","","","","","",0
692,36,12,"ynm","yes",,"","","","","","",0
693,36,13,"ynm","maybe",,"","","","","","",0
694,36,14,"ynm","yes",,"","","","","","",0
695,36,15,"ynm","",,"","","","","","",0
696,36,16,"ynm","",,"","","","","","",0
697,36,17,"ynm","",,"","","","","","",0
698,36,18,"ynm","",,"","","","","","",0
699,36,19,"ynm","",,"","","","","","",0
700,36,20,"ynm","",,"","","","","","",0
701,37,1,"ynm","maybe",,"","","","","","",0
702,37,2,"ynm","yes",,"","","","","","",0
703,37,3,"ynm","maybe",,"","","","","","",0
704,37,4,"ynm","yes",,"","","","","","",0
705,37,5,"ynm","yes",,"","","","","","",0
706,37,6,"ynm","maybe",,"","","","","","",0
707,37,7,"ynm","maybe",,"","","","","","",0
708,37,8,"ynm","no",,"","","","","","",0
709,37,9,"ynm","maybe",,"","","","","","",0
710,37,10,"ynm","",,"","","","","","",0
711,37,11,"ynm","yes",,"","","","","","",0
712,37,12,"ynm","no",,"","","","","","",0
713,37,13,"ynm","yes",,"","","","","","",0
714,37,14,"ynm","no",,"","","","","","",0
715,37,15,"ynm","no",,"","","","","","",0
716,37,16,"ynm","maybe",,"","","","","","",0
717,37,17,"ynm","yes",,"","","","","","",0
718,37,18,"ynm","no",,"","","","","","",0
719,37,19,"ynm","no",,"","","","","","",0
720,37,20,"ynm","yes",,"","","","","","",0
721,38,1,"ynm","yes",,"","","","","","",0
722,38,2,"ynm","yes",,"","","","","","",0
723,38,3,"ynm","no",,"","","","","","",0
724,38,4,"ynm","yes",,"","","","","","",0
725,38,5,"ynm","yes",,"","","","","","",0
726,38,6,"ynm","yes",,"","","","","","",0
728,38,8,"ynm","no",,"","","","","","",0
729,38,9,"ynm","yes",,"","","","","","",0
730,38,10,"ynm","",,"","","","","","",0
731,38,11,"ynm","yes",,"","","","","","",0
732,38,12,"ynm","yes",,"","","","","","",0
733,38,13,"ynm","yes",,"","","","","","",0
734,38,14,"ynm","no",,"","","","","","",0
735,38,15,"ynm","no",,"","","","","","",0
736,38,16,"ynm","yes",,"","","","","","",0
737,38,17,"ynm","yes",,"","","","","","",0
738,38,18,"ynm","no",,"","","","","","",0
739,38,19,"ynm","no",,"","","","","","",0
740,38,20,"ynm","yes",,"","","","","","",0
741,39,1,"ynm","no",,"","","","","","",0
742,39,2,"ynm","yes",,"","","","","","",0
743,39,3,"ynm","yes",,"","","","","","",0
744,39,4,"ynm","yes",,"","","","","","",0
745,39,5,"ynm","yes",,"","","","","","",0
746,39,6,"ynm","no",,"","","","","","",0
747,39,7,"ynm","yes",,"","","","","","",0
748,39,8,"ynm","yes",,"","","","","","",0
749,39,9,"ynm","yes",,"","","","","","",0
750,39,10,"ynm","",,"","","","","","",0
751,39,11,"ynm","yes",,"","","","","","",0
752,39,12,"ynm","yes",,"","","","","","",0
753,39,13,"ynm","no",,"","","","","","",0
754,39,14,"ynm","yes",,"","","","","","",0
755,39,15,"ynm","maybe",,"","","","","","",0
756,39,16,"ynm","yes",,"","","","","","",0
757,39,17,"ynm","yes",,"","","","","","",0
758,39,18,"ynm","yes",,"","","","","","",0
759,39,19,"ynm","yes",,"","","","","","",0
760,39,20,"ynm","yes",,"","","","","","",0
761,40,1,"ynm","maybe",,"","","","","","",0
762,40,2,"ynm","yes",,"","","","","","",0
763,40,3,"ynm","yes",,"","","","","","",0
764,40,4,"ynm","yes",,"","","","","","",0
765,40,5,"ynm","yes",,"","","","","","",0
766,40,6,"ynm","yes",,"","","","","","",0
767,40,7,"ynm","yes",,"","","","","","",0
768,40,8,"ynm","yes",,"","","","","","",0
769,40,9,"ynm","yes",,"","","","","","",0
770,40,10,"ynm","maybe",,"","","","","","",0
771,40,11,"ynm","yes",,"","","","","","",0
772,40,12,"ynm","yes",,"","","","","","",0
773,40,13,"ynm","yes",,"","","","","","",0
774,40,14,"ynm","yes",,"","","","","","",0
775,40,15,"ynm","",,"","","","","","",0
776,40,16,"ynm","",,"","","","","","",0
777,40,17,"ynm","",,"","","","","","",0
778,40,18,"ynm","",,"","","","","","",0
779,40,19,"ynm","",,"","","","","","",0
780,40,20,"ynm","",,"","","","","","",0
781,41,1,"ynm","maybe",,"","","","","","",0
782,41,2,"ynm","yes",,"","","","","","",0
783,41,3,"ynm","maybe",,"","","","","","",0
784,41,4,"ynm","yes",,"","","","","","",0
785,41,5,"ynm","maybe",,"","","","","","",0
786,41,6,"ynm","maybe",,"","","","","","",0
787,41,7,"ynm","yes",,"","","","","","",0
788,41,8,"ynm","no",,"","","","","","",0
789,41,9,"ynm","yes",,"","","","","","",0
790,41,10,"ynm","",,"","","","","","",0
791,41,11,"ynm","maybe",,"","","","","","",0
792,41,12,"ynm","maybe",,"","","","","","",0
793,41,13,"ynm","maybe",,"","","","","","",0
794,41,14,"ynm","no",,"","","","","","",0
795,41,15,"ynm","no",,"","","","","","",0
796,41,16,"ynm","maybe",,"","","","","","",0
797,41,17,"ynm","yes",,"","","","","","",0
798,41,18,"ynm","maybe",,"","","","","","",0
799,41,19,"ynm","maybe",,"","","","","","",0
800,41,20,"ynm","maybe",,"","","","","","",0
801,42,1,"ynm","yes",,"","","","","","",0
802,42,2,"ynm","yes",,"","","","","","",0
803,42,3,"ynm","yes",,"","","","","","",0
804,42,4,"ynm","yes",,"","","","","","",0
805,42,5,"ynm","yes",,"","","","","","",0
806,42,6,"ynm","yes",,"","","","","","",0
807,42,7,"ynm","yes",,"","","","","","",0
808,42,8,"ynm","no",,"","","","","","",0
809,42,9,"ynm","yes",,"","","","","","",0
810,42,10,"ynm","yes",,"","","","","","",0
811,42,11,"ynm","yes",,"","","","","","",0
812,42,12,"ynm","yes",,"","","","","","",0
813,42,13,"ynm","yes",,"","","","","","",0
814,42,14,"ynm","yes",,"","","","","","",0
815,42,15,"ynm","yes",,"","","","","","",0
816,42,16,"ynm","yes",,"","","","","","",0
817,42,17,"ynm","yes",,"","","","","","",0
818,42,18,"ynm","yes",,"","","","","","",0
819,42,19,"ynm","maybe",,"","","","","","",0
820,42,20,"ynm","",,"","","","","","",0
821,43,1,"ynm","maybe",,"","","","","","",0
822,43,2,"ynm","yes",,"","","","","","",0
823,43,3,"ynm","maybe",,"","","","","","",0
824,43,4,"ynm","maybe",,"","","","","","",0
825,43,5,"ynm","maybe",,"","","","","","",0
826,43,6,"ynm","no",,"","","","","","",0
827,43,7,"ynm","yes",,"","","","","","",0
828,43,8,"ynm","no",,"","","","","","",0
829,43,9,"ynm","yes",,"","","","","","",0
830,43,10,"ynm","no",,"","","","","","",0
831,43,11,"ynm","yes",,"","","","","","",0
832,43,12,"ynm","yes",,"","","","","","",0
833,43,13,"ynm","yes",,"","","","","","",0
834,43,14,"ynm","no",,"","","","","","",0
835,43,15,"ynm","maybe",,"","","","","","",0
836,43,16,"ynm","yes",,"","","","","","",0
837,43,17,"ynm","yes",,"","","","","","",0
838,43,18,"ynm","no",,"","","","","","",0
839,43,19,"ynm","yes",,"","12/01/10 00:00:00","01/01/10 00:00:00","01/01/10 00:00:00","01/01/10 00:00:00","01/01/10 00:00:00",0
840,43,20,"ynm","yes",,"","","","","","",0
841,44,1,"ynm","yes",,"","","","","","",0
842,44,2,"ynm","yes",,"","","","","","",0
843,44,3,"ynm","yes",,"","","","","","",0
844,44,4,"ynm","no",,"","","","","","",0
845,44,5,"ynm","no",,"","","","","","",0
846,44,6,"ynm","",,"","","","","","",0
847,44,7,"ynm","",,"","","","","","",0
848,44,8,"ynm","",,"","","","","","",0
849,44,9,"ynm","",,"","","","","","",0
850,44,10,"ynm","",,"","","","","","",0
851,44,11,"ynm","",,"","","","","","",0
852,44,12,"ynm","",,"","","","","","",0
853,44,13,"ynm","",,"","","","","","",0
854,44,14,"ynm","",,"","","","","","",0
855,44,15,"ynm","",,"","","","","","",0
856,44,16,"ynm","",,"","","","","","",0
857,44,17,"ynm","",,"","","","","","",0
858,44,18,"ynm","",,"","","","","","",0
859,44,19,"ynm","",,"","","","","","",0
860,44,20,"ynm","",,"","","","","","",0
861,45,1,"ynm","yes",,"","","","","","",0
862,45,2,"ynm","no",,"","","","","","",0
863,45,3,"ynm","no",,"","","","","","",0
864,45,4,"ynm","yes",,"","","","","","",0
865,45,5,"ynm","yes",,"","","","","","",0
867,45,7,"ynm","no",,"","","","","","",0
868,45,8,"ynm","no",,"","","","","","",0
869,45,9,"ynm","no",,"","","","","","",0
870,45,10,"ynm","",,"","","","","","",0
871,45,11,"ynm","no",,"","","","","","",0
872,45,12,"ynm","no",,"","","","","","",0
873,45,13,"ynm","no",,"","","","","","",0
874,45,14,"ynm","no",,"","","","","","",0
875,45,15,"ynm","no",,"","","","","","",0
876,45,16,"ynm","yes",,"","","","","","",0
877,45,17,"ynm","no",,"","","","","","",0
878,45,18,"ynm","no",,"","","","","","",0
879,45,19,"ynm","no",,"","","","","","",0
880,45,20,"ynm","no",,"","","","","","",0
881,46,1,"ynm","yes",,"","","","","","",0
882,46,2,"ynm","yes",,"","","","","","",0
883,46,3,"ynm","yes",,"","","","","","",0
884,46,4,"ynm","yes",,"","","","","","",0
885,46,5,"ynm","yes",,"","","","","","",0
886,46,6,"ynm","",,"","","","","","",0
887,46,7,"ynm","",,"","","","","","",0
888,46,8,"ynm","",,"","","","","","",0
889,46,9,"ynm","",,"","","","","","",0
890,46,10,"ynm","",,"","","","","","",0
891,46,11,"ynm","",,"","","","","","",0
892,46,12,"ynm","",,"","","","","","",0
893,46,13,"ynm","",,"","","","","","",0
894,46,14,"ynm","",,"","","","","","",0
895,46,15,"ynm","",,"","","","","","",0
896,46,16,"ynm","",,"","","","","","",0
897,46,17,"ynm","",,"","","","","","",0
898,46,18,"ynm","",,"","","","","","",0
899,46,19,"ynm","",,"","","","","","",0
900,46,20,"ynm","",,"","","","","","",0
901,47,1,"ynm","no",,"","","","","","",0
902,47,2,"ynm","yes",,"","","","","","",0
903,47,3,"ynm","yes",,"","","","","","",0
904,47,4,"ynm","yes",,"","","","","","",0
905,47,5,"ynm","yes",,"","","","","","",0
906,47,6,"ynm","yes",,"","","","","","",0
907,47,7,"ynm","yes",,"","","","","","",0
908,47,8,"ynm","yes",,"","","","","","",0
909,47,9,"ynm","yes",,"","","","","","",0
910,47,10,"ynm","",,"","","","","","",0
911,47,11,"ynm","yes",,"","","","","","",0
912,47,12,"ynm","yes",,"","","","","","",0
913,47,13,"ynm","yes",,"","","","","","",0
914,47,14,"ynm","yes",,"","","","","","",0
915,47,15,"ynm","yes",,"","","","","","",0
916,47,16,"ynm","yes",,"","","","","","",0
917,47,17,"ynm","yes",,"","","","","","",0
918,47,18,"ynm","yes",,"","","","","","",0
919,47,19,"ynm","no",,"","","","","","",0
920,47,20,"ynm","yes",,"","","","","","",0
921,48,1,"ynm","no",,"","","","","","",0
922,48,2,"ynm","yes",,"","","","","","",0
923,48,3,"ynm","no",,"","","","","","",0
924,48,4,"ynm","no",,"","","","","","",0
925,48,5,"ynm","yes",,"","","","","","",0
926,48,6,"ynm","no",,"","","","","","",0
927,48,7,"ynm","no",,"","","","","","",0
928,48,8,"ynm","no",,"","","","","","",0
929,48,9,"ynm","no",,"","","","","","",0
930,48,10,"ynm","no",,"","","","","","",0
931,48,11,"ynm","no",,"","","","","","",0
932,48,12,"ynm","no",,"","","","","","",0
933,48,13,"ynm","no",,"","","","","","",0
934,48,14,"ynm","no",,"","","","","","",0
935,48,15,"ynm","no",,"","","","","","",0
936,48,16,"ynm","yes",,"","","","","","",0
937,48,17,"ynm","no",,"","","","","","",0
938,48,18,"ynm","no",,"","","","","","",0
939,48,19,"ynm","no",,"","","","","","",0
940,48,20,"ynm","",,"","","","","","",0
941,49,1,"ynm","yes",,"","","","","","",0
942,49,2,"ynm","yes",,"","","","","","",0
943,49,3,"ynm","yes",,"","","","","","",0
944,49,4,"ynm","yes",,"","","","","","",0
945,49,5,"ynm","yes",,"","","","","","",0
946,49,6,"ynm","",,"","","","","","",0
947,49,7,"ynm","",,"","","","","","",0
948,49,8,"ynm","",,"","","","","","",0
949,49,9,"ynm","",,"","","","","","",0
950,49,10,"ynm","",,"","","","","","",0
951,49,11,"ynm","",,"","","","","","",0
952,49,12,"ynm","",,"","","","","","",0
953,49,13,"ynm","",,"","","","","","",0
954,49,14,"ynm","",,"","","","","","",0
955,49,15,"ynm","",,"","","","","","",0
956,49,16,"ynm","",,"","","","","","",0
957,49,17,"ynm","",,"","","","","","",0
958,49,18,"ynm","",,"","","","","","",0
959,49,19,"ynm","",,"","","","","","",0
960,49,20,"ynm","",,"","","","","","",0
961,50,1,"ynm","yes",,"","","","","","",0
962,50,2,"ynm","no",,"","","","","","",0
963,50,3,"ynm","no",,"","","","","","",0
964,50,4,"ynm","no",,"","","","","","",0
965,50,5,"ynm","no",,"","","","","","",0
966,50,6,"ynm","",,"","","","","","",0
967,50,7,"ynm","",,"","","","","","",0
968,50,8,"ynm","",,"","","","","","",0
969,50,9,"ynm","",,"","","","","","",0
970,50,10,"ynm","",,"","","","","","",0
971,50,11,"ynm","",,"","","","","","",0
972,50,12,"ynm","",,"","","","","","",0
973,50,13,"ynm","",,"","","","","","",0
974,50,14,"ynm","",,"","","","","","",0
975,50,15,"ynm","",,"","","","","","",0
976,50,16,"ynm","",,"","","","","","",0
977,50,17,"ynm","",,"","","","","","",0
978,50,18,"ynm","",,"","","","","","",0
979,50,19,"ynm","",,"","","","","","",0
980,50,20,"ynm","",,"","","","","","",0
981,51,1,"ynm","no",,"","","","","","",0
982,51,2,"ynm","yes",,"","","","","","",0
983,51,3,"ynm","yes",,"","","","","","",0
984,51,4,"ynm","yes",,"","","","","","",0
985,51,5,"ynm","yes",,"","","","","","",0
986,51,6,"ynm","",,"","","","","","",0
987,51,7,"ynm","",,"","","","","","",0
988,51,8,"ynm","",,"","","","","","",0
989,51,9,"ynm","",,"","","","","","",0
990,51,10,"ynm","",,"","","","","","",0
991,51,11,"ynm","",,"","","","","","",0
992,51,12,"ynm","",,"","","","","","",0
993,51,13,"ynm","",,"","","","","","",0
994,51,14,"ynm","",,"","","","","","",0
995,51,15,"ynm","",,"","","","","","",0
996,51,16,"ynm","",,"","","","","","",0
997,51,17,"ynm","",,"","","","","","",0
998,51,18,"ynm","",,"","","","","","",0
999,51,19,"ynm","",,"","","","","","",0
1000,51,20,"ynm","",,"","","","","","",0
1001,52,1,"ynm","yes",,"","","","","","",0
1002,52,2,"ynm","yes",,"","","","","","",0
1003,52,3,"ynm","yes",,"","","","","","",0
1004,52,4,"ynm","yes",,"","","","","","",0
1005,52,5,"ynm","no",,"","","","","","",0
1006,52,6,"ynm","",,"","","","","","",0
1007,52,7,"ynm","",,"","","","","","",0
1008,52,8,"ynm","",,"","","","","","",0
1009,52,9,"ynm","",,"","","","","","",0
1010,52,10,"ynm","",,"","","","","","",0
1011,52,11,"ynm","",,"","","","","","",0
1012,52,12,"ynm","",,"","","","","","",0
1013,52,13,"ynm","",,"","","","","","",0
1014,52,14,"ynm","",,"","","","","","",0
1015,52,15,"ynm","",,"","","","","","",0
1016,52,16,"ynm","",,"","","","","","",0
1017,52,17,"ynm","",,"","","","","","",0
1018,52,18,"ynm","",,"","","","","","",0
1019,52,19,"ynm","",,"","","","","","",0
1020,52,20,"ynm","",,"","","","","","",0
1021,53,1,"ynm","yes",,"","","","","","",0
1022,53,2,"ynm","yes",,"","","","","","",0
1023,53,3,"ynm","yes",,"","","","","","",0
1024,53,4,"ynm","yes",,"","","","","","",0
1025,53,5,"ynm","yes",,"","","","","","",0
1026,53,6,"ynm","",,"","","","","","",0
1027,53,7,"ynm","",,"","","","","","",0
1028,53,8,"ynm","",,"","","","","","",0
1029,53,9,"ynm","",,"","","","","","",0
1030,53,10,"ynm","",,"","","","","","",0
1031,53,11,"ynm","",,"","","","","","",0
1032,53,12,"ynm","",,"","","","","","",0
1033,53,13,"ynm","",,"","","","","","",0
1034,53,14,"ynm","",,"","","","","","",0
1035,53,15,"ynm","",,"","","","","","",0
1036,53,16,"ynm","",,"","","","","","",0
1037,53,17,"ynm","",,"","","","","","",0
1038,53,18,"ynm","",,"","","","","","",0
1039,53,19,"ynm","",,"","","","","","",0
1040,53,20,"ynm","",,"","","","","","",0
1041,54,1,"ynm","yes",,"","","","","","",0
1042,54,2,"ynm","yes",,"","","","","","",0
1043,54,3,"ynm","yes",,"","","","","","",0
1044,54,4,"ynm","yes",,"","","","","","",0
1045,54,5,"ynm","yes",,"","","","","","",0
1046,54,6,"ynm","maybe",,"","","","","","",0
1047,54,7,"ynm","yes",,"","","","","","",0
1048,54,8,"ynm","maybe",,"","","","","","",0
1049,54,9,"ynm","yes",,"","","","","","",0
1050,54,10,"ynm","maybe",,"","","","","","",0
1051,54,11,"ynm","maybe",,"","","","","","",0
1052,54,12,"ynm","maybe",,"","","","","","",0
1053,54,13,"ynm","maybe",,"","","","","","",0
1054,54,14,"ynm","no",,"","","","","","",0
1055,54,15,"ynm","maybe",,"","","","","","",0
1056,54,16,"ynm","yes",,"","","","","","",0
1057,54,17,"ynm","yes",,"","","","","","",0
1058,54,18,"ynm","yes",,"","","","","","",0
1059,54,19,"ynm","yes",,"","02/01/11 00:00:00","07/01/11 00:00:00","07/01/11 00:00:00","07/01/11 00:00:00","07/01/11 00:00:00",0
1060,54,20,"ynm","yes",,"","","","","","",0
1061,55,1,"ynm","yes",,"","","","","","",0
1062,55,2,"ynm","yes",,"","","","","","",0
1063,55,3,"ynm","yes",,"","","","","","",0
1064,55,4,"ynm","yes",,"","","","","","",0
1065,55,5,"ynm","yes",,"","","","","","",0
1066,55,6,"ynm","maybe",,"","","","","","",0
1067,55,7,"ynm","yes",,"","","","","","",0
1068,55,8,"ynm","maybe",,"","","","","","",0
1069,55,9,"ynm","yes",,"","","","","","",0
1070,55,10,"ynm","maybe",,"","","","","","",0
